|0000|015|0|01012021|31012021|DISTRIBUIDORA CONEXAO LTDA|11215452000118||RN|202509051|2408102|1234567||A|1|
|0001|0|
|0005|CONEXAO DISTRIBUIDORA|59064901|BR 101 KM 01|01||CANDELARIA|84999998888||nfe@nfe.com.br|
|0100|SERGIO MEDEIROS|88855544441|000001||59300000|RUA DA MATRIZ|400|A|CENTRO|8411111111||conexaofiscal@gmail.com|2402006|
|0150|156|INDUSTRIA TAMBAQUI|1058|02423534000192||000461648|2605103||AVENIDA INOCNCIO LIMA|SN||CUSTODIA|
|0150|2025327|DISTRIBUIDORA CONEXAO LJ3|1058|11215452000118||202509051|2402006||R INACIO GOMES OLIVEIRA|SN||ALTO DA BOA VISTA|
|0150|2025367|PADARIA CONSTANCIA|1058|24040400000130||208244423|2402006||RUA ADALTO DIAS|SN||VILA DO PRINCIPE|
|0150|2025402|MERCADINHO SERTANEJO|1058|11514745000192||206836389|2405702||RUA DR RUI MARIZ||SC|CENTRO|
|0150|2025492|MERCADINHO ANASTACIA|1058|09494044000177||200176711|2411809||R CAPITAO JOSE INACIO|SN|SC|CENTRO|
|0150|2025507|MERCADINHO SAO BERNARDO|1058|10308283000196||202205024|2405603||RUA: SEVERINO GERMANO CAVALCANTY|||CENTRO|
|0150|2025547|MERCADINHO OLIVEIRA|1058|11718387000126||202475748|2411809||RUA BARTOLOMEU VALE|SN||CENTRO|
|0150|2026425|MERCADINHO SANTO ANTONIO|1058|03432624000150||204146417|2408508||AV. JOSE DA PENHA|SN||CENTRO|
|0150|2026440|MERCADINHO QUEIROZ|1058|12727777000175||204242424|2413409||R. MANOEL COSME DA SILVA|SN||ARES BATISTA|
|0150|2026678|MERCADINHO TRES IRMAOS|1058|07176061000113||204787873|2413409||R. OSCAR BATISTA DE FARIAS|SN||CENTRO|
|0150|2026828|MERCADINHO CASTELO BRANCO|1058|02627476000110||208930397|2408904||PRACA ARNALDO BEZERRA|SN||CENTRO|
|0150|2027069|MERCADINHO CUITE|1058|11312623000151||202138319|2412401||R. DALVA CIRNE|SN||CENTRO|
|0150|2027100|MERCADINHO SANTANA|1058|12823738000131||203343437|2412401||R. MANOEL TEODORO|||CENTRO|
|0150|2027113|MERCADINHO PAGUE MENOS|1058|00703337000295||200724271|2408904||RUA JOSE JOAQUIM FERREIRA DE LIMA|SN|SC|MARIA TERCEIRA|
|0150|2027680|MERCADINHO NOVO HORIZONTE|1058|03037070000199|||2402006||RUA PE FRANCISCO ALVES MAIA|SN||PAULO VI|
|0150|2028423|MERCADINHO NOSSA SENHORA DE FATIMA|1058|12028380000182||204680863|2411809||AV CAPITAO JOSE INACIO|SN|SC|CENTRO|
|0150|2028431|MERCADINHO ECONOMICO|1058|05452324000198||209321233|2414308||RUA MAJOR CAZUZA|SN||CENTRO|
|0150|2028683|O MERCADINHO|1058|04446964000151||208561650|2405603||RUA ANTONIO BORGES|SN|SC|CENTRO|
|0150|2029175|MERCADINHO NUNES|1058|08389693000189|||2411809||BR 427 KM 106 6||SC|ZONA RURAL|
|0150|30001657|MERCADINHO SAO PAULO|1058|12624246000101||203830389|2405702||RUA ANTONIO MATIAS DE AZEVEDO|SN||ALTO DA BELA VISTA|
|0150|30002372|MERCADINHO ALICIA|1058|13038680000116||204054503|2414308||RUA PAULINO BATISTA DE ARAUJO|SN||CENTRO|
|0150|30002392|MERCADINHO MATIAS|1058|17172521000136||207797974|2413409||RUA CORONEL CLEMENTINO MONTEIRO DE FARIA|SN|SC|CENTRO|
|0150|30002395|MERCADINHO CARIOCA|1058|17274742000105||207774775|2411809||RUA CAP JOSE INACIO|SN||A|
|0150|30002438|SUINOCULTORES ENCANTO|1058|89993239000183||030611605|4306809||RUA GUERINO LUCCA|SN||CENTRO|
|0150|30002660|MERCADINHO TODOS OS SANTOS|1058|14046160000131||206757573|2402006||RUA PRESIDENTE WENCESLAU BRAZ|SN||BOA PASSAGEM|
|0150|30002949|MERCADINHO AVENIDA|1058|19996269000119||200406047|2402006||RUA DANIEL DUARTE DINIZ||SC|BARRA NOVA|
|0150|30002957|MERCADINHO VITORIA|1058|20608186000134||200880880|2411809||AV CAPITAO JOSE INACIO|SN||CENTRO|
|0150|30003101|MERCADINHO FABIO|1058|16668986000174||207463645|2402006||AV MANOEL GONCALVES DE MELO|SN||BARRA NOVA|
|0150|30003234|LATICINIO ENTRELINHAS|1058|64143031000107||117132114|3550308||RUA POTSDAM||SC|VILA HAMBURGUESA|
|0150|30003356|FORINI ALIMENTOS|1058|00805458000707||106981897|5206206||RODOVIA BR 040|SN|SC|ZONA RURAL|
|0150|30003407|MERCADINHO POPULAR|1058|08186761000181||200168617|2405702||R ANTONIO DA CUNHA LIMA|SN||CENTRO|
|0150|30126467|VERDE ALIMENTOS|1058|24144741000118||105975796|5212501||FAZ. ONCA|SN||ZONA RURAL|
|0150|30126795|MERCADINHO NASCIMENTO|1058|08580705000198||209840486|2412104||R JOSE PERMINIO|SN||CENTRO|
|0150|30126797|MERCADINHO PERNAMBUCANO|1058|08187271000104||200680867|2402006||R. CICERO ROMAO DE OLIVEIRA|SN||WALFREDO GURGEL GURGEL|
|0150|30127251|MERCADINHO BARRACAO|1058|11116761000160||202944492|2403004||R. HELOISA DE MEDEIROS|SN||CENTRO|
|0150|30127887|MERCADINHO S PEDRO|1058|10008080000120||202579750|2400109||RUA AURELIO PIRES|SN||LUIZ GONZAGA|
|0150|30128780|PADARIA E MERCADINHO LIMA|1058|18280402000133|||2406106||RUA R JOSE BEZERRA DE ARAUJO|SN|SC|VILA SANTA IZABEL|
|0150|30128847|MERCADINHO IDEAL|1058|18881118000171||209072702|2402006||R PRESIDENTE JUSCELINO KUBITSCHEK|SN|SC|MAYNARD|
|0150|30128866|MERCADINHO GIRO RAPIDO|1058|13630006000101||204016103|2402006||R. MANOEL FERNANDO JORGE|SN||PAULO VI|
|0150|30128878|MERCADINHO PREFERIDO|1058|10206062000126||202785878|2402006||R. CORONEL MANOEL VALE||SC|CENTRO|
|0150|30128919|MERCADINHO DO VALE|1058|18187171000156||209417148|2408904||R. IRENE BEZERRA DUARTE|SN||IVAN BEZERRA|
|0150|30129049|MERCADINHO FERREIRA|1058|14848088000166||205719178|2405702||RUA REGINA REBECA|SN||AUTO DA BELA VISTA|
|0150|30129106|MERCADINHO MINI BOX|1058|15851618000153||206240421|2408904||RUA NABOR BEZERRA|SN||BOQUEIRAO|
|0150|95867062|MERCADINHO MEARIM|1058|06565655000172||204282820|2408508||RUA MANOEL CORREIA|SN||CENTRO|
|0150|95867123|MERCADINHO KIPRECO|1058|04244142000113||208195910|2412401||RUA MANOEL TEODORO|SN||CENTRO|
|0150|100005522|MATERIAL CONSTRUCAO ZORRO|1058|11615156000106||203928294|2402006||RUA JULIO RODRIGUES|SN|SC|DARCY FONSECA|
|0150|100006741|MERCADINHO AQUARIUS|1058|18981319000172||208056500|2402006||R JOSE PINHEIRO|SN||WALFREDO GURGEL|
|0150|100007492|MERCADINHO E PANIFICADORA SAO PAULO|1058|08084840000100||200739379|2414308||R PADRE JOAO MARIA|SN||CENTRO|
|0150|100007514|MERCADINHO BOM GOSTO|1058|07671816005427||209833380|2412203||NATAL RODOVIA BR 101 QUADRA 36 37 38 39 GALPAO 03|||TABORDA|
|0150|100008215|MERCADINHO SANTEIRO|1058|08782127000171||200737378|2414308||R MAJOR CAZUZA||SC|CENTRO|
|0150|100008217|MERCADINHO 2 IRMAOS|1058|12828888000182||203756578|2412401||RUA PEDRO MEDEIROS BRITO|SN||LOJA LIBERDADE|
|0150|100008237|MERCADINHO VALE DOURADO|1058|19194441000138||200318132|2404804||AV.:FUNDADOR FRANCISCO QUININO|SN||CENTRO|
|0150|100010080|MERCEARIA BOM JESUS|1058|70808288000154||204011106|2405702||R. DR  MEDEIROS|SN||CENTRO|
|0150|100012985|MERCADINHO ALYANE|1058|12126561000134||208970791|2405702||RUA PROF. MARIA PIRES DE AZEVEDO|||CENTRO|
|0150|100013885|MERCADINHO CANDELARIA|1058|15453334000109||206138318|2403004||R LUIZ GERALDO FILHO|SN||SANTO ANTONIO|
|0150|115097077|MERCADINHO TOTAL|1058|20807978000131||200527252|2414308||R MAJOR CAZUZA|SN||CENTRO|
|0150|115097992|PADARIA BOM JESUS|1058|21416464000165||201657567|2408904||R PROFESSOR APRIGIO|SN||CENTRO|
|0150|115097995|PADARIA O PAO NOSSO|1058|22320903000121||203930398|2402402||R RUA CORONEL QUINCO|SN||SAO JOSE|
|0150|115098915|PADARIA SAO JUDAS TADEU|1058|22723737000173||203567651|2402006||SIT BAIXA DO ARROZ|SN||ZONA RURAL|
|0150|115099019|MERCADINHO BARATEIRO|1058|11114741000190||202251526|2404804||RUA MANOEL PAULINO|SN||CENTRO|
|0150|115099036|MERCADINHO O VAREJAO|1058|19497474000166||200020206|2402006||R DOUTOR PIRES FERREIRA|SN||CENTRO|
|0150|115099566|PADARIA ROTA DO SOL|1058|23631316000191||203122217|2402006||R LUIZ JANUARIO|SN||RECREIO|
|0150|115099617|PADARIA CABRAL|1058|22922429000191||202236322|2408904||R COMENDADOR JOSE GOMES|SN||CRUZ DO MONTE|
|0150|115099622|PADARIA E LANCHONETE KALINA|1058|23739297000185||204509055|2402006||PC ILHA DE SANTANA|SN|SC|CENTRO|
|0150|115099789|MERCADINHO MONALIZA|1058|19590205000172||200187811|2402006||R RUA GERALDO BARROS MEDEIROS|SN|SC|CANUTOS E FILHOS|
|0150|115099895|PADARIA SAO FRANCISCO|1058|23639096000145||203216128|2405603||R CORONEL JOAO FLORENCIO|SN||CENTRO|
|0150|115100024|MERCADINHO NOSSA ESPERANCA|1058|19193131000191||200872780|2400109||R OTAVIO LAMARTINE|SN||CENTRO|
|0150|115100138|MERCADINHO BRASIL NOVO|1058|19892828000161||200129215|2411429||R BENEDITA SANTINA|SN|SC|CENTRO|
|0150|115100148|PADARIA SAO JOAO|1058|20605656000182||201549452|2402006||R DEVETE NOBREGA|SN||PAULO VI|
|0150|115100425|IND PAPEIS OLI|1058|08089790000107||744647046|2910800||AV BANCO DO NORDESTE|SN||TOMBA|
|0150|118343124|MERCADINHO SANTA RITA|1058|10005250000128||201650569|2402006||R. CEL. BEMBEM|SN||PARAIBA|
|0150|118343195|PADARIA CRUZEIRO DO NORTE|1058|22529095000113||203388837|2402006||RUA FRANCISCO DANTAS DE MEDEIROS|SN|SC|NOVA DESCOBERTA|
|0150|118343196|PADARIA CENTRAL|1058|21211112000169||201315134|2405702||R HOMERO JOAO DE AZEVEDO|SN|SC|SAO JOAO|
|0150|118343197|MERCADINHO REAL|1058|13230702000192||204406048|2405702||AV DR FERNANDES|SN|SC|CENTRO|
|0150|118343205|MERCEARIA SAO VICENTE|1058|40808388000176||203625261|2402006||AV. SERIDO|SN|SC|CENTRO|
|0150|118343213|MERCADINHO SAO THIAGO|1058|04946669000111||209884884|2402402||RUA TONHECA DANTAS|SN||CENTRO|
|0150|118343214|MERCADINHO BANDEIRANTE|1058|03238282000100||204828282|2408904||R. MANOEL NOBERTO|SN||CENTRO|
|0150|118343353|PADARIA FELIPAO|1058|24544945000184||204296929|2402006||RUA MANOEL GONCALVES DE MELO|SN||BARRA NOVA|
|0150|118343854|PADARIA CELINA|1058|24646366000142||204626261|2402006||R IRAN SANTOS|SN||WALFREDO GURGEL|
|0150|118343950|PADARIA OESTE|1058|24841018000173||202406048|2402006||RUA OLEGARIO VALE|||CENTRO|
|0150|118344020|MERCADINHO O BALAIO|1058|16164241000101||207198915|2402006||RUA SENADOR JOSE BERNARDO|||CENTRO|
|0150|118344200|MERCADINHO SANTA KARLA|1058|06662926000164||204862685|2402006||RUA MANOEL GONCALVES DE MELO|||BARRA NOVA|
|0150|118344468|MERCADINHO MOURA|1058|01711217000195||206836389|2405702||R. PRES.GETULIO VARGAS|SN||CENTRO|
|0150|118344607|DISTRIBUIDORAS RFS|1058|01312723032916||206034300|2403251||AV BRIGADEIRO EVERALDO BREVES|SN|SC|CENTRO|
|0150|118344763|PADARIA MIRANTE|1058|25652026000149||205189817|2405603||RUA MARINHO DE FREITAS|||CENTRO|
|0150|118345985|PADARIA MONTE CASTELO|1058|27178481000145||206411140|2405603||RUA MARIA LEONIZIA SARAIVA|SN||CENTRO|
|0150|118346446|PADARIA CENTER|1058|26266062000107||206426243|2402006||PRAÇA DAS FLORES|||PAULO VI|
|0150|118346968|MERCADINHO HERANCA DIVINA|1058|19299292000175||200698966|2403004||AV CARMELITA MONTEIRO DA SILVA|||NOVO HORIZONTE|
|0150|118348665|MERCADINHO PEG PAG|1058|18082420000148||209812180|2403004||RUA ANTONIO HIPOLITO|||CENTRO|
|0150|118349276|NOSSA PADARIA|1058|27271412000106||207004007|2413409||RUA MAE AMALIA|||CENTRO|
|0150|118349751|MERCADINHO OPCAO|1058|19492824000149|||2402006||RUA OLEGARIO VALE|SN||CENTRO|
|0150|118349758|RINALDO IVO MOLLICK PADARIA|1058|24249892000109||204588855|2406106||RUA APAMINONDAS|||FREITAS|
|0150|118349759|PADARIA DE CONVENIENCIA SANTA ISABEL|1058|25053630000147||205434349|2406106||RUA PROFESSOR JOAO BEZERRA|||CENTRO|
|0150|118353074|PADARIA ELOI|1058|28989099000124||207590956|2402402||RUA JUVENAL LAMARTINE|||CENTRO|
|0150|118354401|PADARIA PADRE CICERO|1058|26366863000170||206162612|2400109||RUA PEDRO PIRES DE MEDEIROS|||PETROPOLIS|
|0150|118354405|PADARIA AVENIDA DE NATAL|1058|28488484000153||208906097|2402006||RUA CEL MANOEL VALE|||CENTRO|
|0150|118354408|MERCADINHO PADARIA E CONVENNIENCIA|1058|28081010000118||208504051|2402006||RUA JULIO RODRIGUES|||BOA PASSAGEM|
|0150|118355678|PADARIA SANTINO|1058|28780007000117||208554559|2413409||RUA JUVENAL LAMARTINE|||CENTRO|
|0150|118356045|PADARIA CONFIANCA|1058|21719397000100||201431342|2406106||RUA DAS PALMEIRAS|||DENOC|
|0150|118356050|MERCADINHO ARAUJO|1058|12427774000122||204667668|2408508||RUA MANOEL CORREIA|||CENTRO|
|0150|118356055|PADARIA E MERCEARIA CRISTO REDENTOR|1058|21611116000101||202660666|2400109||RUA FRANCISCO TOME OLIVEIRA|||PETROPOLIS|
|0150|118357414|MERCADINHO SAO FRANCISCO|1058|03031610000186|||2402006||PRAÇA DIX SEPT ROSADO|||CENTRO|
|0150|118357416|PADARIA SANTA LUZIA|1058|21314143000149||201636361|2408508||RUA TENENTE MANOEL CIRILO|||CENTRO|
|0150|118359970|PADARIA PAO NOSO|1058|29194241000140||208168610|2406106||PÇ JANUNCIO AFONSO|||CENTRO|
|0150|118360223|MERCADINHO ZONA SUL|1058|17574545000190||207714171|2402006||RUA COMANDANTE EZEQUIEL|||PARAIBA|
|0150|118360747|INDUSTRIA SANTOS|1058|12722127000220||206836384|2402006||AV CORONEL MARTINIANO|SN||CENTRO|
|0150|118360749|MERCADINHO NORDESTINO|1058|03436764000130||208533350|2402006||RUA JOÃâO FLORÃèNCIO|SN||CENTRO|
|0150|118361856|PADARIA PRIMAVERA|1058|29090900000104||208496940|2402006||PC DOM JOSE DELGADO|||PARAIBA|
|0150|118364610|DISTRIBUIDORA CONEXAO LJ3|1058|11215452000207||208993996|2402006||RUA INACIO GOMES DE OLIVEIRA|||ALTO DA BOA VISTA|
|0150|118366861|BAR E MERCEARIA RIO GRANDE|1058|30304143000187|||2402006||RUA COLOMBO DE MEDEIROS|||WALFREDO GURGEL|
|0150|118367383|HARAD ALIMENTOS|1058|88180001001304||245845482|2704302||VIA SECUNDARIA 2|SN||TABULEIRO DO MARTINS|
|0150|118367801|MERCEARIA SAO SEBASTIAO|1058|30700207000179|||2405702||RUA FLORENTINO CUNHA|||CAIXA DÃüGUA|
|0150|118367818|INDUSTRIA SANTOS|1058|12722127000140||207110115|2402006||RUA ANDRE SALES|SN|SC|PAULO VI|
|0150|118368792|MINI MERCADO E PADARIA NELIA|1058|28689996000161||208197913|2402006||RUA OLEGARIO VALE|||CENTRO|
|0150|118370135|PADARIA UNIAO|1058|21610606000144|||2408904||RUA BERNARDINO DE SENA|||CENTRO|
|0150|118371406|MERCADINHO SANTA CECILIA|1058|09096460000194||207134315|2402006||RUA FRANCISCO MEDEIROS|SN|SC|CATELO BRANCO|
|0150|118371429|PADARIA E CONVENIENCIA|1058|29799597000101||208977796|2402006||R JOSE ALVES DA SILVA|SN||BARRA NOVA|
|0150|118375133|MERCADINHO SANTOS|1058|20800708000100||201027208|2402006||AV SERIDO|||CENTRO|
|0150|118375134|MERCEARIA STA LUCIA|1058|32527175000108||200122211|2400109||RUA GERALDO GUINE|||TARCISIO BEZERRA|
|0150|118376559|MERCEARIA SANTA ROSA|1058|31816168000179||200363630|2402006||RUA JOSE PAULO FILGUEIRA|||CENTRO|
|0150|118377296|MERCEARIA ANDRADE|1058|30901419000117||209321235|2402402||DONA NANINHA LUCAS|||SÃO JOAO|
|0150|118377722|MINI MERCADINHO|1058|03032820000196||208500053|2402006||RUA OLEGARIO VALE|SN|SC|CENTRO|
|0150|118381474|MERCEARIA CARNEIRO|1058|33432124000186||201637360|2406106||R JOAQUIM FELIX|||BELA VISTA|
|0150|118382738|MERCADINHO SEMPRE BOM|1058|13136761000111||204467642|2414605||FAZ BAIXA DA OITICICA||SC|ZONA RURAL|
|0150|118388168|MERCEARIA GADELHA|1058|83631016004897||207227223|2408102||R RECANTO VERDE|SN||NOSSA SENHORA DA APRESENTACAO|
|0150|118388171|COOPERATIVA ALIMENTOS GOMES|1058|83134441009173||202403043|2403251||AV BRIGADEIRO EVERALDO BREVES|SN||CENTRO|
|0150|118389651|MERCADINHO CANAA|1058|13239792000100||205488846|2402006||PRACA DA LIBERDADE|||CENTRO|
|0150|118389652|MERCEARIA NOSSA SENHORA DAS DORES|1058|33038680000112||201846488|2408904||RUA PROFESSOR APRIGIO|||CERTO|
|0150|118391653|FORTICE AGROINDUSTRIAL|1058|02626466000465||128021209|2918407||AV 3 QUADRA Q I H|SN||DISTRITO INDUSTRIAL|
|0150|118391682|MERCEARIA MARQUES|1058|34747677000181||202755570|2414308||RUA GUILHERME SOARES|||CENTRO|
|0150|118392608|MERCEARIA PIQUIRI|1058|34149791000130||201022203|2405702||RUA RAFAEL FERNANDES|||ALTO DO ABRIGO PONTO|
|0150|118392609|MERCEARIA ALMEIDA|1058|32220402000174||201412143|2402006||RUA AUGUSTO MONTEIRO|||CENTRO|
|0150|118394849|DISTRIBUIDORA CONEXAO LJ3|1058|11215452000380||202850582|2402006||R INACIO GOMES DE OLIVEIRA|||ALTO DA BOA VISTA|
|0150|118395740|MERCEARIA SAO MANOEL|1058|31211112000159||200864682|2402006||R.FELIPE GUERRA|SN|SC|CENTRO|
|0150|118395777|FRIGORIFICO VALE ENCANTADO|1058|00203832000160||529220046|3152105||ROD MG 826 KM 02 PONTE NOVA/ORATORIOS|SN||ZONA RURAL|
|0150|118395782|MARIA IVETE DE FIGUEREDO MERCEARIA|1058|30705057000135||209942498|2402006||RUA OLEGARIO VALE|||CENTRO|
|0150|118396589|LATICINIOS FILAR|1058|19692726000112||240214125|2706901||FAZ PILARZINHO|SN||ZONA RURAL|
|0150|118398595|PADARIA TRIGO DOURADO|1058|26860008000108||206822285|2405603||RUA JUSTINIANO AMBROSIO|SN|SC|SAO JOSE|
|0150|118399067|MERCEARIA SILVA|1058|34443934000127||202911199|2413409||RUA HELENO MARCO  DE ARAUJO HERDEIROS|SN|SC|ARECIO BATISTA|
|0150|118402051|MERCEARIA GOMES|1058|33938689000151||201349433|2405702||RUA:JOAO VILAR DA CUNHA|SN|SC|ALTO BAIXO|
|0150|118403645|PADARIA SAO JORGE|1058|20603136000136||201218124|2403004||SALVINA FRANCELINA|SN|SC|SANTANTONIO|
|0150|118403650|MERCEARIA IDEAL|1058|34949499000148||202015108|2400109||RUA NOEL FERREIRA|SN|SC|TARSICIO BEZ GALVAO|
|0150|118403656|MERCEARIA JOAO MARIA|1058|35156161000188||203566659|2405603||RUA MANOEL MEDEIROS|SN|SC|SAO JOSAÂ|
|0150|118403695|MERCEARIA SAO JOSE|1058|30208982000170||209717179|2402006||RUA ANA EDITE DE MEDEIROS,93|||CASTELO BRANCO|
|0150|118405638|MERCEARIA ESTRELA DALVA|1058|36064340000115||203269620|2400109||RUA MAJOR HORTENCIO DE BRITO 54 SC||SC|CENTRO|
|0150|118407697|MERCEARIA MOREIRA|1058|36362223000195||203439340|2412401||RUA FRANCISCO JUSTINO DANTAS 102 SC||SC|NOVA BONITA|
|0150|118409072|VITAHA COMERCIO|1058|11710307000284||252413143|4208203||AVENIDA CORONEL MARCOS KONDER|SN||CENTRO|
|0150|118409073|MERCEARIA KELLY|1058|32724347000105||200303035|2408904||RUA DANIEL GOMES DE OLIVEIRA|SN|SC|MARIA TERCEIRA|
|0150|118409074|MERCEARIA SANTA LUZIA|1058|33130801000169||201734370|2408904||RUA ROBERTO PEREIRA DA SILVA|SN|SC|SAO SEBASTIAO|
|0150|118409336|MERCADINHO SANTOS REIS|1058|17175351000136||207337338|2402006||RUA GETULIO VARGAS|SN|SC|BOA PASSAGEM|
|0150|118410658|MERCEARIA ARAUJO|1058|37872428000131||204975793|2402402||RUA TONHECA DANTAS|SN|SC|DOM ADELINO|
|0150|118411786|MERCEARIA O TEIMOSO|1058|37872728000117||204979798|2408904||RUA PADRE BENTO|SN|SC|CENTRO|
|0150|118411788|MERCEARIA TEIMOSA|1058|33334243000163||201913199|2402006||RUA MARINHEIRO MANOEL INACIO|SN|SC|PARAIBA|
|0150|118412509|PADARIA FLAMBOYANT|1058|22223232000172||202642461|2408904||RUA ROBERTO PEREIRA DA SILVA|SN|SC|SAO SEBASTIAO|
|0150|118413708|MERCEARIA DO POVO|1058|37272422000107||204616167|2405603||RUA DUQUE DE CAXIAS|SN|SC|CENTRO|
|0150|118413709|MERCEARIA ANCHIETA|1058|36261612000115||204806080|2406106||RUA CORONEL JOEL DA MASCENO|SN|SC|CENTRO|
|0150|118413711|MERCEARIA DINIZ|1058|37875458000117||204956591|2406106||RUA ADONIAS LOPES|SN|SC|BELA VISTA|
|0150|118413712|PADARIA SAO JOSE|1058|22028380000129||202742470|2412104||R ANTONIO BASILIO|SN|SC|CENTRO|
|0150|118413713|MERCEARIA UNIAO|1058|37070300000108||204174718|2402402||RUA SAO JOSE|SN|SC|CENTRO|
|0150|118413714|COOPERATIVA AGROINDUSTRIAL|1058|76163731000786||430788704|4103453||RUA DES MUNHOZ DE MELLO|SN||CENTRO|
|0150|118416998|MERCEARIA POTIGUAR|1058|38886768000102||205111112|2403004||RUA LUIZ ANDRE DE MARIA|SN|SC|CENTRO|
|0150|118417145|JOAO MARIA DOS SANTOS|1058||09591815403||2402006||FAZENDA SAO BERNARDO|SN|SC|ZONA RURAL|
|0150|118417209|JOAO DOS SANTOS|1058||00500105460||2411809||SITIO SANTA CLARA||SC|ZONA RURAL|
|0150|118417234|MERCEARIA DO VALE|1058|36367773000150||203005001|2402006||RUA ELIAS FERNANDES DE MORAIS|SN|SC|ALTO DA BOA VISTA|
|0150|118417837|MERCEARIA MARANATA|1058|37176261000107|||2404804||RUA ANTONIO VIEIRA DE MEDEIRO|SN||CENTRO|
|0150|118420121|PLASTURIL|1058|32329793000270||129228226|2111300||AV DOS CURIOS|SN||VILA ESPERANCA|
|0150|118420188|MERCEARIA MALAQUIA|1058|39395753000165||205392935|2405603||RUA MARIA BRASILEIRA|SN|SC|CENTRO|
