|0000|015|0|01032021|31032021|DISTRIBUIDORA CONEXAO LTDA|11215452000118||RN|202509051|2408102|1234567||A|1|
|0001|0|
|0005|CONEXAO DISTRIBUIDORA|59064901|BR 101 KM 01|01||CANDELARIA|84999998888||nfe@nfe.com.br|
|0100|SERGIO MEDEIROS|88855544441|000001||59300000|RUA DA MATRIZ|400|A|CENTRO|8411111111||conexaofiscal@gmail.com|2402006|
|0150|156|INDUSTRIA TAMBAQUI|1058|02423534000192||000461648|2605103||AVENIDA INOCNCIO LIMA|SN||CUSTODIA|
|0150|30128780|PADARIA E MERCADINHO LIMA|1058|18280402000133|||2406106||RUA R JOSE BEZERRA DE ARAUJO|SN|SC|VILA SANTA IZABEL|
|0150|30128847|MERCADINHO IDEAL|1058|18881118000171||209072702|2402006||R PRESIDENTE JUSCELINO KUBITSCHEK|SN|SC|MAYNARD|
|0150|30128866|MERCADINHO GIRO RAPIDO|1058|13630006000101||204016103|2402006||R. MANOEL FERNANDO JORGE|SN||PAULO VI|
|0150|30128869|MERCADINHO ARCO IRIS|1058|08684046000179||200559550|2406106||R. CEL JOEL DAMASCO|SN||CENTRO|
|0150|30128878|MERCADINHO PREFERIDO|1058|10206062000126||202785878|2402006||R. CORONEL MANOEL VALE||SC|CENTRO|
|0150|30128919|MERCADINHO DO VALE|1058|18187171000156||209417148|2408904||R. IRENE BEZERRA DUARTE|SN||IVAN BEZERRA|
|0150|30129049|MERCADINHO FERREIRA|1058|14848088000166||205719178|2405702||RUA REGINA REBECA|SN||AUTO DA BELA VISTA|
|0150|30129106|MERCADINHO MINI BOX|1058|15851618000153||206240421|2408904||RUA NABOR BEZERRA|SN||BOQUEIRAO|
|0150|95867062|MERCADINHO MEARIM|1058|06565655000172||204282820|2408508||RUA MANOEL CORREIA|SN||CENTRO|
|0150|95867123|MERCADINHO KIPRECO|1058|04244142000113||208195910|2412401||RUA MANOEL TEODORO|SN||CENTRO|
|0150|100007492|MERCADINHO E PANIFICADORA SAO PAULO|1058|08084840000100||200739379|2414308||R PADRE JOAO MARIA|SN||CENTRO|
|0150|100007514|MERCADINHO BOM GOSTO|1058|07671816005427||209833380|2412203||NATAL RODOVIA BR 101 QUADRA 36 37 38 39 GALPAO 03|||TABORDA|
|0150|100008215|MERCADINHO SANTEIRO|1058|08782127000171||200737378|2414308||R MAJOR CAZUZA||SC|CENTRO|
|0150|100008217|MERCADINHO 2 IRMAOS|1058|12828888000182||203756578|2412401||RUA PEDRO MEDEIROS BRITO|SN||LOJA LIBERDADE|
|0150|100008237|MERCADINHO VALE DOURADO|1058|19194441000138||200318132|2404804||AV.:FUNDADOR FRANCISCO QUININO|SN||CENTRO|
|0150|100010033|ILPASI LATICIONIOS|1058|09997379000192||247676760|2706307||RODOVIA AL 210 KM2|SN|SC|ZONA RURAL|
|0150|100011485|MERCADINHO SAO LUIZ|1058|12920609000102||201100019|2403806||R. CORONEL TOSCANO|SN||CENTRO|
|0150|100011488|MERCADINHO DISBEM|1058|08688086000165||200560652|2403806||R. CORONEL TORGANO|SN||CENTRO|
|0150|100012585|MERCADINHO MELHOR PRECO|1058|03033530000183||204775771|2403806||R. INACIO ARAUJO|SN||FLORES|
|0150|100012985|MERCADINHO ALYANE|1058|12126561000134||208970791|2405702||RUA PROF. MARIA PIRES DE AZEVEDO|||CENTRO|
|0150|100013108|FORTICE AGROINDUSTRIAL|1058|02626466000112||051602060|2918407||Quadra Q I H||SC|Joao Paulo II|
|0150|100013885|MERCADINHO CANDELARIA|1058|15453334000109||206138318|2403004||R LUIZ GERALDO FILHO|SN||SANTO ANTONIO|
|0150|115097077|MERCADINHO TOTAL|1058|20807978000131||200527252|2414308||R MAJOR CAZUZA|SN||CENTRO|
|0150|115097992|PADARIA BOM JESUS|1058|21416464000165||201657567|2408904||R PROFESSOR APRIGIO|SN||CENTRO|
|0150|115097995|PADARIA O PAO NOSSO|1058|22320903000121||203930398|2402402||R RUA CORONEL QUINCO|SN||SAO JOSE|
|0150|115098915|PADARIA SAO JUDAS TADEU|1058|22723737000173||203567651|2402006||SIT BAIXA DO ARROZ|SN||ZONA RURAL|
|0150|115099019|MERCADINHO BARATEIRO|1058|11114741000190||202251526|2404804||RUA MANOEL PAULINO|SN||CENTRO|
|0150|115099036|MERCADINHO O VAREJAO|1058|19497474000166||200020206|2402006||R DOUTOR PIRES FERREIRA|SN||CENTRO|
|0150|115099104|INDUSTRIA CARNES BOI BRASIL|1058|04043630000373||298547450|1700707||ROD TO 373 KM 02, CHACARA DA PAZ, LOT. LAGE|SN|SC|ZONA RURAL|
|0150|115099566|PADARIA ROTA DO SOL|1058|23631316000191||203122217|2402006||R LUIZ JANUARIO|SN||RECREIO|
|0150|115099617|PADARIA CABRAL|1058|22922429000191||202236322|2408904||R COMENDADOR JOSE GOMES|SN||CRUZ DO MONTE|
|0150|115099789|MERCADINHO MONALIZA|1058|19590205000172||200187811|2402006||R RUA GERALDO BARROS MEDEIROS|SN|SC|CANUTOS E FILHOS|
|0150|115099895|PADARIA SAO FRANCISCO|1058|23639096000145||203216128|2405603||R CORONEL JOAO FLORENCIO|SN||CENTRO|
|0150|115100138|MERCADINHO BRASIL NOVO|1058|19892828000161||200129215|2411429||R BENEDITA SANTINA|SN|SC|CENTRO|
|0150|115100148|PADARIA SAO JOAO|1058|20605656000182||201549452|2402006||R DEVETE NOBREGA|SN||PAULO VI|
|0150|115100355|LATICINIOS TROPICAL|1058|05958589000143||907244297|4126801||RUA PONTA GROSSA|SN||CENTRO|
|0150|118343196|PADARIA CENTRAL|1058|21211112000169||201315134|2405702||R HOMERO JOAO DE AZEVEDO|SN|SC|SAO JOAO|
|0150|118343197|MERCADINHO REAL|1058|13230702000192||204406048|2405702||AV DR FERNANDES|SN|SC|CENTRO|
|0150|118343213|MERCADINHO SAO THIAGO|1058|04946669000111||209884884|2402402||RUA TONHECA DANTAS|SN||CENTRO|
|0150|118343214|MERCADINHO BANDEIRANTE|1058|03238282000100||204828282|2408904||R. MANOEL NOBERTO|SN||CENTRO|
|0150|118343353|PADARIA FELIPAO|1058|24544945000184||204296929|2402006||RUA MANOEL GONCALVES DE MELO|SN||BARRA NOVA|
|0150|118343548|INDUSTRIA PASTRIL ALIMENTOS|1058|13233032000100||904088001|4110409||ESTRADA PARA SAO MANOEL KM 01|SN||RURAL|
|0150|118343853|PADARIA E LOJA DE CONVENIENCIA|1058|26868988000175||205472740|2402006||RUA FRANCISCO JUSTINO PEREIRA|SN||ITANS|
|0150|118343854|PADARIA CELINA|1058|24646366000142||204626261|2402006||R IRAN SANTOS|SN||WALFREDO GURGEL|
|0150|118343950|PADARIA OESTE|1058|24841018000173||202406048|2402006||RUA OLEGARIO VALE|||CENTRO|
|0150|118344020|MERCADINHO O BALAIO|1058|16164241000101||207198915|2402006||RUA SENADOR JOSE BERNARDO|||CENTRO|
|0150|118344200|MERCADINHO SANTA KARLA|1058|06662926000164||204862685|2402006||RUA MANOEL GONCALVES DE MELO|||BARRA NOVA|
|0150|118344607|DISTRIBUIDORAS RFS|1058|01312723032916||206034300|2403251||AV BRIG.EVERALDO BREVES,1547||SC|CENTRO|
|0150|118344763|PADARIA MIRANTE|1058|25652026000149||205189817|2405603||RUA MARINHO DE FREITAS|||CENTRO|
|0150|118345601|PADARIA E CONVENIENCIA PAO E VINHO|1058|26265052000152||206366639|2403806||RUA JARINO TINOCO|||BUJI|
|0150|118345985|PADARIA MONTE CASTELO|1058|27178481000145||206411140|2405603||RUA MARIA LEONIZIA SARAIVA|SN||CENTRO|
|0150|118346446|PADARIA CENTER|1058|26266062000107||206426243|2402006||PRAÇA DAS FLORES|||PAULO VI|
|0150|118346968|MERCADINHO HERANCA DIVINA|1058|19299292000175||200698966|2403004||AV CARMELITA MONTEIRO DA SILVA|||NOVO HORIZONTE|
|0150|118348665|MERCADINHO PEG PAG|1058|18082420000148||209812180|2403004||RUA ANTONIO HIPOLITO|||CENTRO|
|0150|118349276|NOSSA PADARIA|1058|27271412000106||207004007|2413409||RUA MAE AMALIA|||CENTRO|
|0150|118349751|MERCADINHO OPCAO|1058|19492824000149|||2402006||RUA OLEGARIO VALE|SN||CENTRO|
|0150|118349758|RINALDO IVO MOLLICK PADARIA|1058|24249892000109||204588855|2406106||RUA APAMINONDAS|||FREITAS|
|0150|118349759|PADARIA DE CONVENIENCIA SANTA ISABEL|1058|25053630000147||205434349|2406106||RUA PROFESSOR JOAO BEZERRA|||CENTRO|
|0150|118353074|PADARIA ELOI|1058|28989099000124||207590956|2402402||RUA JUVENAL LAMARTINE|||CENTRO|
|0150|118354401|PADARIA PADRE CICERO|1058|26366863000170||206162612|2400109||RUA PEDRO PIRES DE MEDEIROS|||PETROPOLIS|
|0150|118354404|MS MERCADINHO SOUSA|1058|13639796000117||205445443|2402006||AV SERIDO|||BOX 50|
|0150|118354405|PADARIA AVENIDA DE NATAL|1058|28488484000153||208906097|2402006||RUA CEL MANOEL VALE|||CENTRO|
|0150|118355678|PADARIA SANTINO|1058|28780007000117||208554559|2413409||RUA JUVENAL LAMARTINE|||CENTRO|
|0150|118356045|PADARIA CONFIANCA|1058|21719397000100||201431342|2406106||RUA DAS PALMEIRAS|||DENOC|
|0150|118356050|MERCADINHO ARAUJO|1058|12427774000122||204667668|2408508||RUA MANOEL CORREIA|||CENTRO|
|0150|118357414|MERCADINHO SAO FRANCISCO|1058|03031610000186|||2402006||PRAÇA DIX SEPT ROSADO|||CENTRO|
|0150|118357416|PADARIA SANTA LUZIA|1058|21314143000149||201636361|2408508||RUA TENENTE MANOEL CIRILO|||CENTRO|
|0150|118359970|PADARIA PAO NOSO|1058|29194241000140||208168610|2406106||PÇ JANUNCIO AFONSO|||CENTRO|
|0150|118360223|MERCADINHO ZONA SUL|1058|17574545000190||207714171|2402006||RUA COMANDANTE EZEQUIEL|||PARAIBA|
|0150|118360749|MERCADINHO NORDESTINO|1058|03436764000130||208533350|2402006||RUA JOÃâO FLORÃèNCIO|SN||CENTRO|
|0150|118361856|PADARIA PRIMAVERA|1058|29090900000104||208496940|2402006||PC DOM JOSE DELGADO|||PARAIBA|
|0150|118364610|DISTRIBUIDORA CONEXAO LJ3|1058|11215452000207||208993996|2402006||RUA INACIO GOMES DE OLIVEIRA|||ALTO DA BOA VISTA|
|0150|118367801|MERCEARIA SAO SEBASTIAO|1058|30700207000179|||2405702||RUA FLORENTINO CUNHA|||CAIXA DÃüGUA|
|0150|118367818|INDUSTRIA SANTOS|1058|12722127000140||207110115|2402006||RUA ANDRE SALES|SN|SC|PAULO VI|
|0150|118368790|MERCADINHO JUNIOR|1058|12024340000118||204137310|2408102||RUA DONA IZABEL DE BRITO|SN||IGAPO|
|0150|118371406|MERCADINHO SANTA CECILIA|1058|09096460000194||207134315|2402006||R FRANCISCO MEDEIROS|SN|SC|CASTELO BRANCO|
|0150|118375134|MERCEARIA STA LUCIA|1058|32527175000108||200122211|2400109||RUA GERALDO GUINE|||TARCISIO BEZERRA|
|0150|118376559|MERCEARIA SANTA ROSA|1058|31816168000179||200363630|2402006||RUA JOSE PAULO FILGUEIRA|||CENTRO|
|0150|118377296|MERCEARIA ANDRADE|1058|30901419000117||209321235|2402402||DONA NANINHA LUCAS|||SÃO JOAO|
|0150|118378797|MERCADINHO RIACHAO|1058|05055050000177||209394936|2404804||R JOAO ALENCAR DE MEDEIROS|||CENTRO|
|0150|118381474|MERCEARIA CARNEIRO|1058|33432124000186||201637360|2406106||R JOAQUIM FELIX|||BELA VISTA|
|0150|118388168|MERCEARIA GADELHA|1058|83631016004897||207227223|2408102||R RECANTO VERDE|SN||NOSSA SENHORA DA APRESENTACAO|
|0150|118388171|COOPERATIVA ALIMENTOS GOMES|1058|83134441009173||202403043|2403251||AV BRIGADEIRO EVERALDO BREVES|SN||CENTRO|
|0150|118389652|MERCEARIA NOSSA SENHORA DAS DORES|1058|33038680000112||201846488|2408904||RUA PROFESSOR APRIGIO|||CERTO|
|0150|118391049|MERCEARIA SAO FRANCISCO|1058|31916069000193||209839388|2402006||AV.CORONEL MARTINIANO|||CENTRO|
|0150|118391682|MERCEARIA MARQUES|1058|34747677000181||202755570|2414308||RUA GUILHERME SOARES|||CENTRO|
|0150|118392608|MERCEARIA PIQUIRI|1058|34149791000130||201022203|2405702||RUA RAFAEL FERNANDES|||ALTO DO ABRIGO PONTO|
|0150|118392615|MARIA OLIVEIRA|1058||67879498449||2405603||RUA MANOEL CLEMENTINO||SC|CENTRO|
|0150|118394848|NOVO MERCADINHO DA ECONOMIA|1058|17879798000180||208400042|2402006||PRAÇA DAS FLORES|||PAULO VI|
|0150|118394849|DISTRIBUIDORA CONEXAO LJ3|1058|11215452000380||202850582|2402006||R INACIO GOMES DE OLIVEIRA|||ALTO DA BOA VISTA|
|0150|118395740|MERCEARIA SAO MANOEL|1058|31211112000159||200864682|2402006||R.FELIPE GUERRA|SN|SC|CENTRO|
|0150|118395777|FRIGORIFICO VALE ENCANTADO|1058|00203832000160||529220046|3152105||ROD MG 826 KM 02 PONTE NOVA/ORATORIOS|SN||ZONA RURAL|
|0150|118395782|MARIA IVETE DE FIGUEREDO MERCEARIA|1058|30705057000135||209942498|2402006||RUA OLEGARIO VALE|||CENTRO|
|0150|118395783|MERCEARIA SANTO AMARO|1058|34044340000170||202723273|2408904||RUA PROFESSOR APRIGIO|||CENTRO|
|0150|118396589|LATICINIOS FILAR|1058|19692726000112||240214125|2706901||FAZ PILARZINHO|SN||ZONA RURAL|
|0150|118398595|PADARIA TRIGO DOURADO|1058|26860008000108||206822285|2405603||RUA JUSTINIANO AMBROSIO|SN|SC|SAO JOSE|
|0150|118399061|CASA DAS PADARIAS|1058|26662326000163||064951592|2303709||RUA HUMBERTO MARTINS DE CASTRO|SN||PARQUE SOLEDADE|
|0150|118399067|MERCEARIA SILVA|1058|34443934000127||202911199|2413409||RUA HELENO MARCO  DE ARAUJO HERDEIROS|SN|SC|ARECIO BATISTA|
|0150|118402051|MERCEARIA GOMES|1058|33938689000151||201349433|2405702||RUA:JOAO VILAR DA CUNHA|SN|SC|ALTO BAIXO|
|0150|118403645|PADARIA SAO JORGE|1058|20603136000136||201218124|2403004||SALVINA FRANCELINA|SN|SC|SANTANTONIO|
|0150|118403656|MERCEARIA JOAO MARIA|1058|35156161000188||203566659|2405603||RUA MANOEL MEDEIROS|SN|SC|SAO JOSAÂ|
|0150|118405638|MERCEARIA ESTRELA DALVA|1058|36064340000115||203269620|2400109||RUA MAJOR HORTENCIO DE BRITO 54 SC||SC|CENTRO|
|0150|118407697|MERCEARIA MOREIRA|1058|36362223000195||203439340|2412401||RUA FRANCISCO JUSTINO DANTAS 102 SC||SC|NOVA BONITA|
|0150|118409072|VITAHA COMERCIO|1058|11710307000284||252413143|4208203||AVENIDA CORONEL MARCOS KONDER|SN||CENTRO|
|0150|118409073|MERCEARIA KELLY|1058|32724347000105||200303035|2408904||RUA DANIEL GOMES DE OLIVEIRA|SN|SC|MARIA TERCEIRA|
|0150|118409074|MERCEARIA SANTA LUZIA|1058|33130801000169||201734370|2408904||RUA ROBERTO PEREIRA DA SILVA|SN|SC|SAO SEBASTIAO|
|0150|118409075|MERCADINHO MINI PRECO|1058|05859298000100||202151514|2402006||RUA OLEGARIO VALE|SN|SC|CENTRO|
|0150|118411786|MERCEARIA O TEIMOSO|1058|37872728000117||204979798|2408904||RUA PADRE BENTO|SN|SC|CENTRO|
|0150|118411788|MERCEARIA TEIMOSA|1058|33334243000163||201913199|2402006||RUA MARINHEIRO MANOEL INACIO|SN|SC|PARAIBA|
|0150|118412509|PADARIA FLAMBOYANT|1058|22223232000172||202642461|2408904||RUA ROBERTO PEREIRA DA SILVA|SN|SC|SAO SEBASTIAO|
|0150|118413708|MERCEARIA DO POVO|1058|37272422000107||204616167|2405603||RUA DUQUE DE CAXIAS|SN|SC|CENTRO|
|0150|118413709|MERCEARIA ANCHIETA|1058|36261612000115||204806080|2406106||RUA CORONEL JOEL DA MASCENO|SN|SC|CENTRO|
|0150|118413711|MERCEARIA DINIZ|1058|37875458000117||204956591|2406106||RUA ADONIAS LOPES|SN|SC|BELA VISTA|
|0150|118413712|PADARIA SAO JOSE|1058|22028380000129||202742470|2412104||R ANTONIO BASILIO|SN|SC|CENTRO|
|0150|118413713|MERCEARIA UNIAO|1058|37070300000108||204174718|2402402||RUA SAO JOSE|SN|SC|CENTRO|
|0150|118413715|SUINOCULTORES ENCANTO|1058|89993239003875||000366394|4302006||RODOVIA RS 130 KM 91|SN||PALMAS|
|0150|118416998|MERCEARIA POTIGUAR|1058|38886768000102||205111112|2403004||RUA LUIZ ANDRE DE MARIA|SN|SC|CENTRO|
|0150|118417145|JOAO MARIA DOS SANTOS|1058||09591815403||2402006||FAZENDA SAO BERNARDO|SN|SC|ZONA RURAL|
|0150|118417209|JOAO DOS SANTOS|1058||00500105460||2411809||SITIO SANTA CLARA||SC|ZONA RURAL|
|0150|118417837|MERCEARIA MARANATA|1058|37176261000107|||2404804||RUA ANTONIO VIEIRA DE MEDEIRO|SN||CENTRO|
|0150|118420186|PADARIA CIDADE DO SOL|1058|29294742000197||208597955|2406106||RUA SANTA TEREZINHA|SN|SC|NOVO HORIZONTE|
|0150|118420187|MERCEARIA PADRE CICERO|1058|38480504000106||205277722|2402006||AV CORONEL MARTINIANO|SN|SC|MAYNARD|
|0150|118420188|MERCEARIA MALAQUIA|1058|39395753000165||205392935|2405603||RUA MARIA BRASILEIRA|SN|SC|CENTRO|
|0150|118420189|MERCEARIA SAO JOSE|1058|39693136000140||205273729|2405702||RUA PROFESSORA MARIA PIRES DE AZEVEDO|SN|SC|COMISSAO|
|0150|118420191|MERCEARIA NOSSA SENHORA DAS VITORIAS|1058|39990909000153||205620261|2406106||AV VICENTE LACAVA|SN|SC|CENTRO|
|0150|118421438|MERCEARIA NASCIMENTO|1058|39296162000120||205189816|2406106||SIT. PEDRA DO NAVIO|SN|SC|ZONA RURAL|
|0150|118421441|MERCEARIA SAO SEVERINO|1058|35859098000160||203958598|2408904||RUA ANTONIO EDMUNDO BEZERRA|SN|SC|CRUZ DO MONTE|
|0150|118421442|MERCEARIA PASSA E FICA|1058|30503435000170||209040406|2402006||AV SERIDO|SN|SC|CENTRO|
|0150|118422153|MERCEARIA ROMAO|1058|31219092000173||209846481|2414308||RUA MANOEL BATISTA PEREIRA|SN|SC|CENTRO|
|0150|118422246|MERCEARIA CIA|1058|38783337000104||205117116|2402006||RUA JULHO RODRIGUES|SN|SC|BOA PASSAGEM|
|0150|118422247|MERCEARIA SAO PEDRO|1058|36365753000106||203467640|2402006||AV CELSO DANTAS|SN|SC|CENTRO|
